student_id,age,gender,attendance_rate,study_hours_per_week,assignment_score,quiz_score,midterm_score,continuous_assessment,previous_gpa,final_exam_score
STU108337,24,Female,100.0,20.56,85.7,83.02,93.25,91.89,3.93,96.85
STU108338,26,Female,65.67,2.73,54.29,59.42,61.3,63.08,1.47,50.27
STU108339,23,Male,84.32,23.72,84.66,72.87,77.33,77.18,2.42,74.03
STU108340,29,Male,72.74,21.26,65.36,60.43,87.0,73.76,3.17,75.97
STU108341,30,Male,83.0,14.54,81.46,67.46,76.83,57.87,3.19,62.36
STU108342,20,Male,72.71,10.76,65.14,66.72,72.13,74.6,2.74,76.31
STU108343,27,Male,76.46,18.83,72.23,47.04,62.9,66.15,2.79,66.95
STU108344,21,Male,74.33,6.0,86.2,73.54,48.15,66.66,2.73,44.32
STU108345,30,Female,93.71,20.85,74.06,76.42,68.57,68.62,2.86,70.58
STU108346,21,Female,79.47,5.83,47.28,70.31,60.38,71.6,2.52,69.86
STU108347,21,Female,64.23,22.8,77.2,69.57,53.52,69.3,3.06,52.77
STU108348,27,Female,51.51,10.37,68.87,52.8,53.38,53.78,1.68,42.27
STU108349,28,Female,100.0,17.86,98.46,81.23,100.0,100.0,3.59,86.43
STU108350,19,Female,82.99,16.31,82.3,69.57,69.78,76.77,2.17,85.99
STU108351,25,Female,77.39,17.84,77.79,64.57,74.42,60.0,2.1,72.8
STU108352,22,Female,79.53,1.32,63.75,69.22,54.5,58.83,2.82,49.87
STU108353,25,Female,64.74,8.76,56.08,48.04,54.09,62.62,2.21,55.93
STU108354,25,Female,78.76,22.57,72.23,74.07,72.39,85.77,2.86,77.08
STU108355,30,Female,67.06,3.7,69.14,68.18,68.72,60.14,2.45,63.13
STU108356,30,Male,90.47,22.46,85.82,61.87,81.53,68.57,2.34,69.94
STU108357,26,Male,78.01,6.26,72.23,50.42,68.73,61.72,1.67,49.16
STU108358,26,Male,100.0,28.87,85.18,87.75,81.32,87.67,2.76,77.8
STU108359,29,Male,85.76,19.24,82.96,81.63,76.82,83.51,2.85,73.81
STU108360,20,Male,75.21,9.23,65.22,72.36,78.14,63.93,2.7,75.04
STU108361,27,Male,84.0,12.03,65.15,67.44,70.22,83.18,2.89,73.1
STU108362,28,Male,70.73,17.89,86.12,67.06,81.87,85.32,3.43,83.26
STU108363,19,Female,62.14,6.03,47.47,50.15,46.56,62.94,1.93,42.55
STU108364,29,Male,100.0,30.39,91.93,90.82,92.6,84.16,2.47,84.26
STU108365,27,Male,97.98,16.5,82.83,72.57,80.04,71.79,3.42,86.1
STU108366,22,Male,78.28,2.97,78.48,50.78,72.39,62.1,1.85,53.68
STU108367,24,Male,80.28,6.13,82.59,79.85,47.08,44.01,2.01,53.97
STU108368,24,Female,100.0,13.3,94.9,73.09,84.98,77.41,3.03,81.64
STU108369,29,Female,91.69,18.02,68.89,70.31,69.33,81.1,2.69,76.13
STU108370,30,Male,84.0,20.79,75.23,68.43,57.56,68.36,2.76,48.89
STU108371,28,Female,81.08,18.91,76.0,79.03,62.17,87.54,2.54,71.8
STU108372,26,Male,52.61,7.47,61.88,64.22,48.04,49.0,1.54,37.94
STU108373,19,Female,85.15,14.55,79.45,93.52,78.47,67.41,3.66,77.29
STU108374,29,Female,80.16,11.26,82.1,57.68,56.84,62.55,2.63,50.57
STU108375,19,Female,75.47,14.41,73.8,66.7,68.61,75.66,2.51,75.47
STU108376,20,Male,94.19,26.72,100.0,100.0,97.05,91.78,4.0,87.7
STU108377,18,Female,100.0,28.26,71.88,69.56,85.41,68.9,2.56,80.72
STU108378,30,Female,92.37,18.73,86.71,92.03,74.59,85.04,3.27,78.98
STU108379,24,Female,100.0,30.81,85.54,100.0,86.38,100.0,3.67,93.1
STU108380,21,Male,88.55,13.55,86.87,66.35,81.99,67.78,2.83,73.66
STU108381,19,Male,90.38,12.07,72.47,54.26,63.93,87.62,2.71,73.97
STU108382,23,Male,78.35,4.56,53.45,67.59,70.68,70.37,1.34,61.01
STU108383,27,Male,67.13,7.14,65.52,79.52,62.11,71.12,1.77,57.08
STU108384,30,Female,49.36,12.08,56.21,50.48,43.72,44.5,2.03,49.6
STU108385,25,Male,84.06,22.46,69.76,82.86,83.77,69.62,2.81,90.8
STU108386,25,Male,55.07,5.7,51.79,58.26,58.79,70.64,2.57,58.61
STU108387,28,Female,100.0,17.13,78.58,89.46,78.39,72.11,3.41,69.83
STU108388,29,Male,77.82,15.04,79.98,81.89,63.23,75.17,2.4,61.71
STU108389,21,Female,83.21,11.59,55.98,42.57,69.1,80.44,2.46,71.11
STU108390,30,Female,66.84,6.23,76.23,66.05,49.15,57.45,3.06,49.02
STU108391,24,Female,100.0,25.69,84.83,79.52,94.9,83.23,3.93,80.07
STU108392,30,Female,89.24,17.62,94.73,85.38,74.1,74.33,3.0,74.11
STU108393,24,Male,87.74,8.41,76.14,65.73,62.54,73.84,2.52,65.7
STU108394,19,Male,61.73,4.14,75.67,64.18,52.85,54.03,2.41,46.3
STU108395,29,Female,99.74,22.62,86.14,83.9,83.23,72.46,3.38,83.8
STU108396,24,Male,73.83,8.63,52.0,39.96,54.84,49.01,2.05,58.33
STU108397,20,Male,55.62,0.75,60.6,30.61,55.49,54.06,1.49,45.41
STU108398,29,Female,95.32,20.34,82.52,83.35,79.44,60.87,2.38,79.11
STU108399,19,Male,100.0,18.17,79.03,75.42,74.79,96.68,2.65,80.08
STU108400,24,Male,77.06,4.39,63.63,82.54,54.85,64.64,2.97,50.14
STU108401,20,Male,74.91,10.89,55.01,82.87,70.04,82.08,2.71,56.72
STU108402,18,Male,78.35,12.62,75.15,47.53,70.15,65.84,1.89,65.14
STU108403,28,Female,87.19,15.41,78.75,70.09,82.15,80.85,3.21,78.38
STU108404,29,Male,91.54,22.1,78.75,84.73,87.77,70.28,2.88,66.47
STU108405,24,Male,75.44,18.98,60.98,62.68,62.3,72.96,2.14,59.47
STU108406,19,Male,65.43,5.68,57.56,56.65,65.39,49.37,2.71,66.47
STU108407,25,Female,53.59,19.59,61.75,42.66,53.77,68.14,1.31,54.85
STU108408,18,Male,76.99,21.94,83.58,83.74,73.3,75.4,3.05,65.63
STU108409,27,Male,50.59,7.3,57.74,57.22,51.26,65.04,1.72,49.6
STU108410,29,Female,84.86,10.56,65.28,81.66,80.6,63.31,2.42,67.45
STU108411,27,Male,67.94,17.92,77.17,77.99,92.29,85.05,2.38,68.38
STU108412,20,Female,77.79,10.75,59.94,58.12,44.62,50.39,2.27,52.69
STU108413,20,Male,80.05,15.04,68.94,69.61,68.74,54.63,2.11,62.32
STU108414,26,Male,87.57,18.02,88.23,84.79,64.11,90.15,3.21,86.2
STU108415,18,Male,76.51,12.31,59.47,61.07,50.75,70.96,2.08,50.14
STU108416,24,Female,65.0,9.75,78.15,72.02,61.51,57.21,1.94,68.3
STU108417,23,Male,78.54,18.47,65.02,56.63,66.41,65.06,2.08,63.72
STU108418,27,Male,77.67,27.94,69.98,93.35,75.42,82.41,3.64,76.21
STU108419,20,Female,79.39,26.33,86.72,75.73,83.15,89.51,3.56,76.88
STU108420,27,Male,74.93,18.23,65.99,75.46,76.13,78.58,2.21,61.71
STU108421,24,Female,72.84,16.35,95.95,41.57,60.2,60.44,1.67,53.13
STU108422,21,Female,98.37,24.07,79.27,79.12,81.16,67.65,2.37,70.38
STU108423,22,Female,56.55,6.37,41.52,60.76,57.75,52.79,2.06,49.69
STU108424,18,Male,82.94,18.53,74.97,68.7,78.86,66.62,2.94,68.21
STU108425,23,Male,83.76,22.79,70.29,68.68,63.83,82.13,2.84,77.07
STU108426,21,Female,78.35,23.33,74.77,87.18,89.97,80.52,3.1,75.95
STU108427,19,Male,99.44,27.01,89.65,62.44,82.67,95.83,3.48,80.65
STU108428,25,Male,57.66,5.96,67.27,62.05,57.24,60.48,2.39,54.52
STU108429,25,Female,66.76,23.51,74.41,62.14,52.84,66.5,2.56,51.28
STU108430,19,Female,66.88,13.82,63.73,72.79,55.31,75.37,2.09,64.3
STU108431,20,Male,80.68,11.51,65.73,65.51,66.0,60.69,2.52,55.62
STU108432,19,Male,79.72,18.35,72.64,79.3,64.27,76.89,2.96,65.63
STU108433,26,Female,79.19,11.9,57.08,54.06,60.65,64.13,2.53,58.44
STU108434,22,Female,72.11,16.19,87.25,79.71,54.18,65.24,2.45,50.48
STU108435,18,Male,84.83,21.79,100.0,80.03,86.71,83.21,2.88,97.34
STU108436,20,Male,98.12,23.11,78.3,71.53,100.0,71.13,3.18,95.66
STU108437,30,Male,76.12,8.79,69.34,67.47,61.26,65.9,2.92,67.04
STU108438,21,Male,75.43,24.58,63.57,77.63,53.72,70.33,2.08,58.94
STU108439,26,Male,43.85,9.69,68.43,58.13,59.6,53.56,1.56,65.21
STU108440,24,Female,100.0,25.87,72.23,94.48,89.95,83.24,2.91,83.85
STU108441,20,Male,83.0,17.73,83.35,71.4,78.53,74.38,2.7,72.28
STU108442,21,Male,72.07,20.36,77.23,83.09,76.66,77.3,2.68,73.36
STU108443,18,Female,93.68,15.75,71.68,84.7,70.61,67.48,2.17,67.22
STU108444,27,Female,76.01,15.61,87.83,55.87,85.97,62.49,3.0,76.02
STU108445,22,Male,83.14,18.4,76.69,83.96,92.17,82.97,3.4,84.45
STU108446,24,Female,81.05,26.63,81.21,94.67,98.11,74.3,3.09,70.12
STU108447,19,Male,100.0,25.68,77.61,92.41,100.0,90.21,3.7,94.41
STU108448,28,Female,92.38,16.28,52.66,71.91,0.0,83.09,2.3,71.29
STU108449,20,Male,100.0,23.35,99.5,75.92,100.0,88.02,3.07,93.12
STU108450,25,Male,100.0,19.74,77.37,78.34,82.94,73.54,3.21,75.02
STU108451,29,Female,72.5,20.04,81.82,63.72,48.19,67.9,2.46,42.5
STU108452,27,Male,71.37,0.41,51.83,59.6,52.85,46.52,1.35,56.17
STU108453,25,Female,77.46,18.86,71.93,80.42,61.93,64.04,2.52,61.1
STU108454,29,Male,84.36,27.88,89.73,85.23,86.98,71.13,3.38,81.37
STU108455,20,Female,65.28,11.43,59.17,51.22,47.07,51.44,2.36,46.19
STU108456,30,Male,100.0,14.55,58.32,49.12,82.08,61.61,2.31,71.06
STU108457,25,Female,74.82,8.58,65.66,77.02,60.87,78.01,3.17,72.06
STU108458,23,Female,90.48,23.97,73.18,85.16,72.23,81.4,2.92,78.28
STU108459,21,Male,77.64,4.7,67.64,44.13,74.57,69.1,2.66,69.04
STU108460,27,Male,70.85,10.62,73.2,64.94,60.15,67.98,1.86,56.08
STU108461,30,Male,90.08,18.68,71.38,84.67,93.0,59.81,2.84,74.96
STU108462,26,Female,67.64,14.38,63.53,33.62,67.82,59.97,2.32,57.4
STU108463,18,Male,50.16,0.0,55.2,38.59,68.38,64.93,2.28,55.88
STU108464,24,Female,88.32,21.32,83.49,100.0,79.89,100.0,3.27,78.71
STU108465,27,Male,88.42,23.24,85.01,80.69,82.88,73.71,3.03,83.05
STU108466,23,Male,78.35,25.45,100.0,100.0,100.0,81.58,3.65,97.02
STU108467,28,Female,87.54,10.16,84.32,81.58,67.65,60.59,2.44,67.81
STU108468,27,Male,69.6,19.05,78.31,88.19,76.23,73.28,2.08,66.47
STU108469,18,Male,70.29,26.26,68.22,70.85,71.53,79.19,2.34,64.25
STU108470,25,Female,79.85,16.63,69.12,61.09,68.56,76.49,2.75,69.42
STU108471,20,Female,71.06,12.14,70.21,59.3,81.63,63.42,3.36,68.77
STU108472,24,Male,69.84,14.03,61.07,68.99,62.6,62.81,1.9,66.47
STU108473,22,Male,78.35,13.5,59.94,49.28,75.18,54.44,1.54,56.72
STU108474,28,Male,66.86,4.38,66.49,56.26,40.15,56.84,2.87,50.22
STU108475,29,Female,78.35,21.31,94.52,68.75,56.95,77.86,2.95,56.98
STU108476,23,Male,63.44,14.1,54.19,56.44,50.52,65.2,1.75,65.37
STU108477,24,Female,67.77,0.08,62.96,63.74,65.79,61.92,2.4,64.29
STU108478,26,Female,76.28,17.15,73.75,74.03,73.55,79.28,3.25,71.36
STU108479,26,Female,65.94,11.43,72.23,61.87,58.6,77.8,2.62,67.97
STU108480,26,Male,92.81,15.84,82.51,90.75,55.03,74.17,2.14,49.51
STU108481,28,Male,88.08,27.82,86.01,65.01,77.16,79.06,2.55,77.08
STU108482,30,Male,86.47,23.88,71.47,93.36,68.5,78.87,3.12,74.9
STU108483,28,Male,66.44,9.69,37.32,49.26,58.48,54.56,2.3,58.88
STU108484,19,Male,97.04,17.61,95.2,83.15,82.26,90.71,2.87,81.19
STU108485,24,Female,67.0,25.82,86.46,81.86,83.86,83.09,2.75,71.26
STU108486,23,Male,87.53,19.04,82.84,80.25,64.15,73.95,2.9,66.44
STU108487,24,Male,74.1,14.79,82.6,53.69,59.17,63.52,3.02,71.17
STU108488,24,Female,72.5,20.52,75.9,75.77,72.69,80.02,2.68,67.97
STU108489,27,Female,65.76,16.37,65.0,60.27,63.94,82.34,2.1,59.79
STU108490,23,Female,56.32,0.84,39.06,61.48,35.66,58.09,1.59,37.78
STU108491,21,Female,86.12,16.53,80.85,70.31,80.87,72.72,3.35,81.49
STU108492,23,Female,87.42,19.17,75.05,58.39,63.83,93.19,3.31,66.83
STU108493,29,Female,40.85,0.0,41.23,47.62,100.0,50.4,1.42,37.99
STU108494,22,Female,91.1,16.35,65.06,75.48,69.05,91.06,2.57,66.55
STU108495,18,Male,94.88,21.58,80.61,100.0,78.02,79.4,3.76,89.63
STU108496,30,Male,59.87,9.09,48.29,66.88,81.87,52.53,2.5,57.74
STU108497,20,Male,75.31,8.93,80.07,60.26,68.04,76.54,1.95,66.42
STU108498,25,Male,81.12,16.06,80.28,77.77,76.44,44.77,2.33,61.71
STU108499,28,Female,97.65,26.08,82.35,89.66,87.62,100.0,3.73,93.26
STU108500,21,Female,87.11,21.22,72.23,89.67,94.79,93.25,3.09,95.19
STU108501,22,Male,64.87,12.08,63.93,52.54,64.62,55.15,1.89,56.22
STU108502,21,Female,91.86,20.01,88.89,70.22,69.61,85.07,2.74,78.54
STU108503,19,Male,100.0,27.63,100.0,100.0,100.0,94.43,3.78,100.0
STU108504,19,Male,73.43,11.43,71.33,70.31,72.27,61.94,1.79,65.44
STU108505,20,Female,79.06,11.54,74.05,48.76,63.66,61.52,2.53,68.72
STU108506,23,Male,100.0,14.63,70.91,81.7,74.28,85.08,2.89,92.78
STU108507,24,Female,74.39,19.24,54.04,54.87,81.6,70.58,2.02,76.88
STU108508,18,Male,100.0,24.57,91.91,92.17,91.56,91.06,3.11,77.64
STU108509,29,Female,70.71,12.11,66.28,48.12,73.32,55.3,2.08,52.0
STU108510,26,Male,64.19,6.28,81.19,63.23,59.29,60.94,1.47,52.64
STU108511,18,Male,47.34,13.71,73.07,70.58,72.22,73.74,2.54,52.54
STU108512,28,Female,94.06,16.2,71.15,69.15,86.04,93.07,2.48,78.91
STU108513,18,Female,58.25,7.97,62.89,64.87,30.8,60.93,2.17,25.6
STU108514,25,Male,75.88,21.5,71.79,73.04,66.42,69.03,2.52,68.32
STU108515,24,Female,73.55,10.94,77.15,82.11,71.61,66.67,2.53,70.01
STU108516,24,Male,57.6,8.68,47.75,42.5,56.06,59.1,2.38,52.86
STU108517,30,Male,68.51,7.51,74.29,51.43,52.2,72.34,2.17,53.35
STU108518,30,Male,89.3,15.04,71.94,66.53,71.12,91.82,2.44,67.6
STU108519,21,Female,96.74,18.81,85.21,77.51,64.16,82.57,2.58,68.61
STU108520,25,Female,87.06,6.0,61.14,80.35,41.31,77.31,2.35,40.48
STU108521,30,Female,80.64,9.24,69.88,73.33,96.61,73.53,2.87,72.83
STU108522,27,Female,72.84,26.28,74.62,76.45,60.42,74.48,2.8,67.3
STU108523,29,Male,92.97,22.08,60.94,69.55,89.79,73.51,2.81,75.97
STU108524,23,Male,77.4,20.95,86.17,70.08,83.31,78.52,2.68,73.65
STU108525,21,Male,65.79,12.49,81.3,58.94,59.17,57.82,2.36,64.01
STU108526,24,Female,80.8,11.9,89.82,73.26,88.98,85.4,2.8,80.13
STU108527,28,Male,72.78,11.7,61.45,72.01,54.0,85.71,2.02,55.9
STU108528,30,Female,66.95,15.04,79.17,71.55,72.62,76.81,3.24,77.58
STU108529,26,Female,92.19,8.21,72.76,72.22,79.83,71.79,2.74,67.35
STU108530,27,Female,100.0,38.18,83.0,100.0,97.43,100.0,3.87,74.73
STU108531,24,Male,80.35,12.54,69.42,61.22,62.38,77.96,2.48,75.64
STU108532,22,Male,63.74,9.99,57.22,60.44,46.51,82.88,2.57,47.66
STU108533,23,Female,64.91,11.73,70.7,59.31,67.71,67.89,1.82,73.42
STU108534,24,Female,59.88,1.91,68.6,76.44,64.31,51.0,2.52,51.99
STU108535,28,Male,70.9,7.57,78.84,73.57,57.51,64.33,3.07,45.25
STU108536,25,Female,85.71,26.67,83.55,96.58,85.62,78.71,3.39,77.24
STU108537,28,Female,93.81,16.83,72.23,65.32,79.58,78.3,2.92,79.1
STU108538,18,Male,82.34,16.68,73.34,77.24,82.68,64.19,2.52,83.68
STU108539,27,Female,68.52,13.74,70.01,62.88,72.15,67.67,1.58,69.45
STU108540,24,Male,89.58,11.17,80.31,61.53,59.19,55.73,2.08,65.01
STU108541,30,Female,64.87,15.04,75.79,44.21,77.67,49.46,2.01,52.08
STU108542,24,Male,64.06,23.0,65.63,76.84,52.38,58.31,2.11,58.04
STU108543,24,Male,47.38,3.52,67.32,38.96,21.64,54.82,1.77,66.47
STU108544,19,Male,95.02,18.68,81.21,94.11,58.36,82.79,3.4,77.23
STU108545,28,Female,100.0,28.48,94.8,86.77,95.0,88.6,3.07,92.82
STU108546,27,Female,45.65,0.0,48.84,38.94,21.47,67.16,1.63,33.91
STU108547,29,Male,86.47,21.84,77.31,63.85,65.35,72.87,2.61,59.36
STU108548,19,Male,81.94,15.63,67.39,73.56,82.53,57.05,2.33,74.15
STU108549,20,Male,66.32,16.9,61.19,68.52,45.27,71.13,3.19,50.07
STU108550,29,Male,75.89,12.92,54.8,63.46,58.42,62.43,2.47,66.47
STU108551,18,Female,88.15,19.44,87.67,61.59,79.72,60.66,2.74,71.38
STU108552,24,Male,73.92,22.04,66.14,53.93,57.59,74.63,2.89,66.47
STU108553,24,Female,98.06,24.45,79.68,63.58,83.35,76.28,2.53,81.08
STU108554,30,Female,76.65,13.16,72.59,69.86,57.17,62.18,1.9,57.02
STU108555,29,Male,52.22,0.0,67.68,70.31,56.97,57.95,2.27,44.23
STU108556,29,Female,85.57,15.87,67.64,72.26,72.82,73.46,2.84,82.46
STU108557,21,Female,68.07,8.67,40.54,66.62,51.32,59.3,2.11,52.21
STU108558,25,Female,90.11,30.02,75.72,85.47,84.67,76.46,3.37,88.44
STU108559,27,Female,48.36,0.0,51.92,57.68,54.56,53.32,1.65,48.17
STU108560,30,Male,71.19,9.0,73.17,76.71,75.99,61.64,2.17,60.4
STU108561,18,Male,78.12,16.71,55.25,50.89,66.62,69.73,2.52,63.19
STU108562,30,Female,77.28,8.31,52.66,68.15,72.11,56.8,1.74,64.83
STU108563,22,Male,65.71,13.28,66.26,81.26,64.38,68.76,2.4,79.71
STU108564,19,Female,65.61,25.75,71.31,82.99,70.15,71.13,2.66,77.87
STU108565,26,Female,70.82,20.67,97.19,84.71,80.37,66.41,3.01,69.97
STU108566,28,Male,76.19,15.04,80.66,78.1,79.65,71.13,2.76,64.67
STU108567,19,Male,69.9,17.58,76.06,74.82,71.99,73.31,1.79,67.27
STU108568,18,Male,99.68,28.24,100.0,79.48,100.0,84.89,2.88,90.13
STU108569,29,Female,94.12,23.78,82.17,71.89,83.83,95.22,3.17,91.13
STU108570,30,Male,73.99,17.56,69.78,81.65,49.45,67.2,2.18,60.6
STU108571,20,Male,75.97,9.94,72.8,79.27,57.34,65.98,2.11,60.35
STU108572,24,Female,83.15,21.67,74.3,82.34,66.26,72.32,1.96,71.59
STU108573,24,Female,68.95,14.51,74.35,72.34,68.51,74.35,2.73,67.39
STU108574,24,Female,69.01,14.28,71.55,49.41,43.93,60.69,2.52,55.95
STU108575,20,Female,71.16,12.79,73.91,70.31,57.98,60.5,2.15,59.93
STU108576,25,Male,41.89,0.0,47.07,64.84,33.9,46.51,1.88,47.98
STU108577,30,Female,77.49,15.03,74.84,57.22,69.07,56.81,2.17,64.8
STU108578,29,Female,93.76,22.03,86.46,80.29,96.29,87.01,3.19,86.39
STU108579,25,Male,75.83,5.26,94.25,80.31,77.66,63.1,2.9,75.53
STU108580,20,Male,57.5,13.99,78.83,69.47,57.3,77.85,2.4,69.17
STU108581,19,Male,89.05,10.43,78.32,69.24,65.18,64.67,2.65,71.22
STU108582,21,Female,67.79,11.52,56.67,66.35,40.4,70.55,1.87,49.3
STU108583,18,Female,81.53,14.44,62.98,65.54,79.54,63.62,2.72,70.04
STU108584,20,Female,61.56,24.73,85.61,84.52,80.02,85.73,3.26,73.23
STU108585,18,Female,77.43,13.36,59.66,49.2,87.63,69.58,2.78,66.47
STU108586,27,Male,78.27,14.39,96.39,63.24,85.82,81.63,2.91,87.17
STU108587,25,Female,100.0,17.2,66.42,81.88,79.03,77.87,2.61,61.54
STU108588,24,Female,77.11,29.08,69.59,90.85,58.42,70.02,2.81,55.72
STU108589,28,Female,81.27,25.86,74.09,60.74,62.73,60.09,2.08,68.26
STU108590,23,Male,81.49,22.94,68.42,65.87,85.11,72.74,2.41,70.97
STU108591,23,Female,100.0,18.89,93.3,94.08,100.0,95.65,3.51,97.6
STU108592,20,Female,90.85,10.0,69.03,69.42,70.57,78.27,3.21,66.16
STU108593,23,Male,72.62,10.76,72.52,55.76,78.47,74.01,2.35,63.45
STU108594,20,Female,61.56,13.71,69.33,67.2,64.77,79.95,2.52,54.42
STU108595,25,Male,84.28,24.99,63.84,71.9,79.84,62.24,2.05,69.03
STU108596,30,Male,79.08,23.82,76.97,81.47,68.22,76.46,2.64,69.41
STU108597,24,Female,67.57,16.04,72.08,70.31,72.42,48.23,2.89,55.92
STU108598,21,Male,78.35,7.26,64.13,79.31,46.66,68.54,1.79,40.07
STU108599,26,Female,67.49,11.85,75.7,62.36,45.65,59.27,1.95,43.36
STU108600,28,Female,100.0,22.59,88.45,97.82,89.72,71.13,3.24,66.47
STU108601,24,Male,92.22,23.42,78.05,56.57,88.81,70.72,3.13,73.8
STU108602,21,Male,79.8,15.71,62.02,71.64,74.48,74.17,2.22,73.39
STU108603,27,Male,75.28,19.65,87.09,90.12,72.45,76.0,2.1,64.28
STU108604,20,Male,66.51,9.28,51.62,55.32,57.06,51.85,1.63,53.37
STU108605,30,Female,90.77,17.14,90.9,48.64,83.02,75.97,2.87,79.54
STU108606,22,Male,78.35,19.43,75.34,72.41,90.04,77.38,3.08,75.09
STU108607,22,Female,67.26,14.04,71.53,69.78,68.0,61.67,2.11,66.78
STU108608,27,Male,78.24,20.39,87.59,95.2,86.7,85.9,3.25,84.87
STU108609,18,Male,81.52,14.36,75.72,73.15,82.79,77.7,2.82,76.76
STU108610,20,Female,90.46,24.39,83.4,90.37,67.51,63.28,2.88,60.54
STU108611,19,Male,74.85,23.18,70.06,74.61,74.08,67.94,1.96,74.42
STU108612,23,Female,96.7,21.17,98.21,75.97,66.1,70.67,2.67,54.76
STU108613,25,Female,64.64,5.98,58.86,61.44,60.88,67.15,2.45,59.15
STU108614,20,Female,80.3,18.99,72.23,80.06,76.97,64.1,2.4,64.54
STU108615,22,Male,90.62,20.2,81.57,75.21,77.41,72.01,2.52,71.29
STU108616,28,Male,70.44,22.48,85.18,66.1,69.74,73.66,2.51,59.47
STU108617,30,Female,87.16,22.11,86.7,66.11,92.88,85.89,3.09,79.15
STU108618,18,Male,67.79,16.99,71.99,72.36,68.76,62.55,2.73,58.7
STU108619,26,Female,74.51,20.38,53.66,58.26,64.05,66.23,2.44,52.65
STU108620,18,Female,50.13,11.5,65.6,56.79,51.27,55.87,1.44,51.8
STU108621,24,Female,75.38,12.58,72.35,69.85,68.74,52.86,2.81,59.82
STU108622,29,Female,82.89,23.51,73.36,79.41,86.1,79.77,3.04,78.63
STU108623,28,Female,91.93,15.04,82.71,70.31,61.2,73.56,2.72,66.26
STU108624,21,Male,51.64,5.6,72.23,41.37,49.58,45.58,1.76,48.68
STU108625,21,Female,95.72,26.22,90.6,88.06,62.28,98.41,3.3,70.13
STU108626,28,Female,57.75,16.8,79.75,67.44,60.09,52.63,2.39,51.09
STU108627,28,Male,68.83,10.52,78.47,91.73,59.95,75.59,1.91,53.28
STU108628,21,Female,70.03,11.45,48.79,57.64,62.44,68.62,2.24,61.59
STU108629,18,Male,92.56,17.52,87.74,64.34,65.51,60.0,2.7,72.92
STU108630,23,Male,72.4,15.1,57.18,59.29,60.88,64.52,2.35,44.48
STU108631,26,Female,71.91,12.99,90.83,76.85,71.68,67.22,2.64,69.58
STU108632,23,Female,92.56,28.57,72.23,98.72,91.35,97.13,3.79,83.85
STU108633,30,Male,79.69,11.01,91.05,83.24,79.59,81.18,2.89,72.58
STU108634,28,Female,86.03,17.23,70.36,79.48,53.85,78.75,2.95,59.59
STU108635,28,Male,86.64,24.52,79.45,79.19,75.18,66.48,2.53,71.83
STU108636,18,Male,95.32,15.04,100.0,79.76,95.75,100.0,3.52,88.12
STU108637,29,Male,84.75,12.59,68.02,79.66,71.02,85.16,2.94,81.94
STU108638,27,Female,100.0,20.51,82.19,59.78,83.51,94.82,3.29,87.56
STU108639,23,Male,56.95,2.84,53.53,48.54,35.45,55.25,2.18,37.77
STU108640,25,Male,80.82,16.27,72.06,70.07,63.66,71.79,2.73,77.59
STU108641,28,Female,71.54,13.85,64.08,71.55,75.28,60.04,1.98,59.73
STU108642,29,Male,75.41,6.27,66.44,66.74,37.32,74.63,1.91,38.18
STU108643,25,Male,73.53,23.16,78.32,62.44,64.42,69.11,2.54,66.88
STU108644,18,Male,86.28,12.45,86.53,64.16,70.06,70.51,2.95,66.83
STU108645,26,Female,79.01,15.93,63.22,63.8,62.98,74.25,1.68,65.23
STU108646,26,Female,85.17,11.68,70.61,76.87,73.12,79.65,2.18,68.5
STU108647,18,Female,74.12,14.27,44.82,75.39,63.64,66.85,2.68,66.05
STU108648,28,Male,75.24,21.47,92.28,72.94,72.7,78.85,2.4,64.4
STU108649,20,Male,78.94,17.04,62.1,72.06,62.29,75.38,2.22,77.76
STU108650,29,Female,77.16,15.99,80.09,63.72,87.98,74.9,3.09,74.18
STU108651,25,Male,83.52,18.41,84.55,70.61,87.57,90.98,2.91,91.9
STU108652,22,Male,82.74,16.3,86.54,56.85,77.67,80.88,2.67,64.82
STU108653,18,Male,81.76,11.59,64.01,63.6,67.21,67.71,2.98,79.82
STU108654,18,Male,47.97,4.14,55.74,59.28,36.42,60.7,1.08,35.39
STU108655,27,Male,73.17,27.24,91.94,89.96,73.81,70.4,2.31,66.26
STU108656,22,Female,59.39,11.32,64.68,65.35,47.1,60.31,2.61,32.4
STU108657,28,Male,90.49,15.04,63.45,79.3,80.87,67.9,2.54,63.87
STU108658,20,Female,86.84,22.64,62.74,82.42,63.89,71.06,2.92,61.5
STU108659,29,Male,86.33,20.74,98.93,86.6,71.69,81.38,3.06,63.48
STU108660,30,Female,100.0,17.03,86.78,66.21,100.0,97.97,3.38,94.99
STU108661,19,Female,65.03,9.49,60.37,82.27,55.26,61.8,1.79,66.47
STU108662,26,Female,80.43,11.38,81.57,53.42,43.52,72.86,1.95,48.83
STU108663,30,Male,84.01,27.01,83.84,71.74,79.84,69.68,2.95,77.48
STU108664,22,Female,85.43,11.55,84.77,87.31,57.59,67.85,2.52,34.68
STU108665,18,Male,70.28,13.29,74.63,58.25,46.51,46.94,2.27,44.45
STU108666,29,Female,89.69,16.21,57.96,95.16,75.99,59.05,2.72,85.19
STU108667,24,Female,78.35,16.64,91.86,68.34,96.68,69.93,2.43,86.36
